Disaster_ID,Disaster_Type,Location,Magnitude,Date,Fatalities,Economic_Loss($)
6042,Tornado,India,6.261608221030593,2024-09-08 17:00:00,8562,293417363.87390333
6043,Tornado,Brazil,2.3390992111874205,2024-09-08 18:00:00,6420,612454179.7571949
6044,Hurricane,USA,1.5214749752743044,2024-09-08 19:00:00,5005,191479993.25936285
6045,Flood,Indonesia,5.846785566678866,2024-09-08 20:00:00,6050,303762533.2707334
6046,Hurricane,Indonesia,7.899774378528581,2024-09-08 21:00:00,253,466992585.7994272
6047,Tornado,Indonesia,5.741291603548904,2024-09-08 22:00:00,4738,603671269.0531088
6048,Hurricane,Brazil,7.88001808834283,2024-09-08 23:00:00,4774,824878166.8952448
6049,Flood,USA,8.469731824474191,2024-09-09 00:00:00,4455,101319852.72921047
6050,Wildfire,Indonesia,5.034107436672053,2024-09-09 01:00:00,8496,360786789.11302924
6051,Flood,Brazil,7.607862670818107,2024-09-09 02:00:00,2578,109865573.77647512
6052,Hurricane,China,9.085231827709379,2024-09-09 03:00:00,4268,293440614.2741578
6053,Earthquake,India,6.22426525511249,2024-09-09 04:00:00,748,331501753.30272305
6054,Flood,India,2.945629471477203,2024-09-09 05:00:00,1659,286281624.81948555
6055,Earthquake,China,6.905953422145794,2024-09-09 06:00:00,2266,809265928.3480026
6056,Hurricane,India,3.766106549818206,2024-09-09 07:00:00,9557,635731182.7610023
6057,Tornado,India,5.56344458026432,2024-09-09 08:00:00,8856,795399608.2551521
6058,Wildfire,China,1.4639792387611121,2024-09-09 09:00:00,2280,373787410.74853474
6059,Wildfire,China,2.8227121648416444,2024-09-09 10:00:00,7964,301244127.851741
6060,Hurricane,Indonesia,9.426068544736285,2024-09-09 11:00:00,1360,665893976.4232132
6061,Flood,USA,9.865789075048736,2024-09-09 12:00:00,2424,703809650.0687819
6062,Wildfire,Japan,4.469462814748485,2024-09-09 13:00:00,7245,647879145.4174346
6063,Tornado,USA,9.49192323714119,2024-09-09 14:00:00,505,321184665.0290892
6064,Earthquake,Japan,9.553807550175625,2024-09-09 15:00:00,6926,722926179.5523627
6065,Wildfire,USA,4.4458015498432815,2024-09-09 16:00:00,9046,203178792.357863
6066,Flood,China,4.973533969737144,2024-09-09 17:00:00,6377,275625507.17148536
6067,Tornado,China,6.379800151017022,2024-09-09 18:00:00,4169,703063636.5829669
6068,Wildfire,India,6.481892520446099,2024-09-09 19:00:00,6472,815563675.0065709
6069,Hurricane,Japan,7.720500540576099,2024-09-09 20:00:00,2237,667851494.1954719
6070,Wildfire,India,7.587172765795274,2024-09-09 21:00:00,290,868532691.681759
6071,Tornado,USA,9.742853454886971,2024-09-09 22:00:00,9911,651659483.828992
6072,Wildfire,China,5.820042023807422,2024-09-09 23:00:00,4456,851007434.8162534
6073,Hurricane,India,2.7311991207164876,2024-09-10 00:00:00,326,82616522.88845947
6074,Tornado,USA,2.4611980126363635,2024-09-10 01:00:00,1891,308600609.3930116
6075,Flood,India,1.4229473361470397,2024-09-10 02:00:00,359,306268091.15897995
6076,Hurricane,USA,7.171118113461865,2024-09-10 03:00:00,3648,317828062.7786262
6077,Tornado,Indonesia,5.0681905557575515,2024-09-10 04:00:00,390,340829473.95463794
6078,Flood,India,3.2415268393149628,2024-09-10 05:00:00,9270,225605034.49590293
6079,Wildfire,Indonesia,5.443267807396765,2024-09-10 06:00:00,8863,54573477.65910303
6080,Tornado,Japan,8.342868769293467,2024-09-10 07:00:00,3137,824349419.5775092
6081,Tornado,India,9.382203286482047,2024-09-10 08:00:00,9451,886368985.4357568
6082,Flood,USA,3.446336894967266,2024-09-10 09:00:00,7673,135416200.89840943
6083,Hurricane,India,1.0449569223345943,2024-09-10 10:00:00,2154,337637105.94981366
6084,Hurricane,Japan,3.396649798157264,2024-09-10 11:00:00,4597,793392814.9500926
6085,Flood,India,1.8869396543979793,2024-09-10 12:00:00,5618,170523602.80849633
6086,Hurricane,Japan,6.564015448407574,2024-09-10 13:00:00,2014,10047331.422015602
6087,Wildfire,Brazil,7.5719248553476115,2024-09-10 14:00:00,4059,789532776.3195933
6088,Earthquake,USA,8.843887253967669,2024-09-10 15:00:00,8246,968626082.2542648
6089,Hurricane,Brazil,2.175002969968555,2024-09-10 16:00:00,6636,48276609.394467816
6090,Hurricane,Indonesia,6.899930063454418,2024-09-10 17:00:00,8389,298405477.30554014
6091,Earthquake,India,1.7894515215783424,2024-09-10 18:00:00,6399,767639544.870492
6092,Earthquake,China,4.895237554249793,2024-09-10 19:00:00,7458,526653486.9665764
6093,Flood,Indonesia,6.361959627440238,2024-09-10 20:00:00,9028,10262374.890348395
6094,Earthquake,China,9.660917178984517,2024-09-10 21:00:00,3205,731948203.6949332
6095,Tornado,Brazil,2.4952905670964167,2024-09-10 22:00:00,1284,879901815.1652591
6096,Flood,Japan,2.9414921278723094,2024-09-10 23:00:00,711,954717588.2599075
6097,Wildfire,India,6.174218503788891,2024-09-11 00:00:00,8962,906212736.2563941
6098,Hurricane,Brazil,5.232215653622406,2024-09-11 01:00:00,5641,968330536.4462764
6099,Flood,India,3.658451225440671,2024-09-11 02:00:00,8636,380796094.5295739
6100,Hurricane,India,7.853069324245256,2024-09-11 03:00:00,9488,765911601.5016278
6101,Flood,China,3.8217497981831055,2024-09-11 04:00:00,1158,802413541.5300702
6102,Wildfire,India,5.435531242196545,2024-09-11 05:00:00,7213,697207351.1913959
6103,Flood,Brazil,4.597314838737857,2024-09-11 06:00:00,8928,659601124.016968
6104,Hurricane,China,3.098854671078186,2024-09-11 07:00:00,8837,246787805.31833395
6105,Earthquake,Indonesia,1.08308792494857,2024-09-11 08:00:00,6621,287828077.0346435
6106,Hurricane,China,7.6345543837646,2024-09-11 09:00:00,7281,591237669.4199275
6107,Flood,USA,6.639096072861735,2024-09-11 10:00:00,1024,6175891.10915412
6108,Tornado,Japan,3.481715633832435,2024-09-11 11:00:00,7970,328029004.840481
6109,Wildfire,Japan,2.7051291117866048,2024-09-11 12:00:00,1257,146055425.55107212
6110,Hurricane,USA,9.607797901175978,2024-09-11 13:00:00,9921,884567080.1536078
6111,Wildfire,Brazil,5.375955003755482,2024-09-11 14:00:00,5257,273911994.1480619
6112,Wildfire,Japan,2.889713312346466,2024-09-11 15:00:00,4452,352721511.5350052
6113,Earthquake,Japan,5.661355787032907,2024-09-11 16:00:00,3671,489930766.45543534
6114,Hurricane,Indonesia,7.958110416347533,2024-09-11 17:00:00,7004,247468323.73875657
6115,Earthquake,Brazil,7.113972494305979,2024-09-11 18:00:00,1488,951001690.8620468
6116,Earthquake,Indonesia,5.780226206925484,2024-09-11 19:00:00,3096,825842265.6491892
6117,Hurricane,Indonesia,6.377551814063731,2024-09-11 20:00:00,9038,208673596.7771878
6118,Hurricane,India,1.49666504326391,2024-09-11 21:00:00,5127,555134387.5287712
6119,Hurricane,Japan,4.811326128720928,2024-09-11 22:00:00,127,52023186.3036231
6120,Flood,China,3.379973770457871,2024-09-11 23:00:00,3403,2023230.0360402646
6121,Flood,Japan,5.880762625838121,2024-09-12 00:00:00,9346,631958188.54848
6122,Hurricane,Brazil,8.916129790124337,2024-09-12 01:00:00,8181,668331764.2696158
6123,Tornado,Japan,7.492875076939461,2024-09-12 02:00:00,9103,758821260.6933016
6124,Flood,India,2.2299524163283335,2024-09-12 03:00:00,4946,264185209.84229144
6125,Flood,Indonesia,5.69522417629076,2024-09-12 04:00:00,9327,380575791.2961661
6126,Earthquake,Brazil,8.263899240005527,2024-09-12 05:00:00,1506,769362108.0516589
6127,Flood,China,8.086998956173822,2024-09-12 06:00:00,7994,924367582.169205
6128,Hurricane,India,7.962977865714313,2024-09-12 07:00:00,4196,45758683.19492112
6129,Flood,USA,8.417676712763239,2024-09-12 08:00:00,6236,969386114.403743
6130,Earthquake,India,8.228915645132053,2024-09-12 09:00:00,4532,310064760.4490128
6131,Tornado,India,2.419244481470507,2024-09-12 10:00:00,8403,183430032.7409234
6132,Hurricane,India,4.920500708716813,2024-09-12 11:00:00,6740,264527997.97558632
6133,Tornado,China,3.3381643022896177,2024-09-12 12:00:00,4428,648609282.5002841
6134,Tornado,India,2.2679460560703086,2024-09-12 13:00:00,3534,567814967.9513942
6135,Earthquake,India,1.4734691495562988,2024-09-12 14:00:00,4792,113739515.46350068
6136,Hurricane,China,7.045842537335078,2024-09-12 15:00:00,5601,382444744.5913472
6137,Hurricane,USA,3.262150730500008,2024-09-12 16:00:00,1258,688111169.134672
6138,Wildfire,Brazil,9.468300970469032,2024-09-12 17:00:00,8075,467935593.992149
6139,Hurricane,Brazil,1.5019220027119582,2024-09-12 18:00:00,9701,979014911.1788552
6140,Tornado,USA,9.558084653101204,2024-09-12 19:00:00,7225,162618546.7980091
6141,Tornado,Brazil,9.11048345770472,2024-09-12 20:00:00,312,123538305.5138471
6142,Wildfire,Indonesia,3.3893092063671,2024-09-12 21:00:00,5598,605530979.4301773
6143,Earthquake,India,1.4535593416456916,2024-09-12 22:00:00,6512,369650669.7101134
6144,Tornado,China,5.244300740627259,2024-09-12 23:00:00,7446,296079940.3148349
6145,Tornado,India,7.107990318166754,2024-09-13 00:00:00,5379,911656928.6839405
6146,Wildfire,Indonesia,4.636176416365541,2024-09-13 01:00:00,8151,994223326.7762755
6147,Earthquake,India,2.854104210049606,2024-09-13 02:00:00,6818,892364285.4323374
6148,Earthquake,Indonesia,7.954825072689832,2024-09-13 03:00:00,375,199812473.61799097
6149,Hurricane,USA,6.63462125166744,2024-09-13 04:00:00,5082,93688034.90453528
6150,Wildfire,China,4.354070816623992,2024-09-13 05:00:00,3581,976186713.3365145
6151,Flood,USA,4.2983288412972795,2024-09-13 06:00:00,1715,286546655.7820636
6152,Tornado,India,4.86224295364122,2024-09-13 07:00:00,8515,491885646.2260848
6153,Hurricane,Indonesia,8.000627511647922,2024-09-13 08:00:00,4506,834024953.705041
6154,Wildfire,China,1.206082497878701,2024-09-13 09:00:00,9082,998903083.1142962
6155,Wildfire,Brazil,5.741185792402868,2024-09-13 10:00:00,3538,865244438.1870785
6156,Tornado,Brazil,7.174031579193186,2024-09-13 11:00:00,3562,37910734.00904064
6157,Hurricane,Brazil,6.442811519691933,2024-09-13 12:00:00,3666,200230982.12266922
6158,Earthquake,Japan,1.9204973354421389,2024-09-13 13:00:00,2024,311557719.363392
6159,Tornado,USA,4.50205572257615,2024-09-13 14:00:00,2718,58838306.76740297
6160,Wildfire,India,4.358253077987501,2024-09-13 15:00:00,6584,692715656.5915045
6161,Flood,Brazil,1.5325610736808608,2024-09-13 16:00:00,3708,767292198.9759258
6162,Tornado,Indonesia,2.3472369734765834,2024-09-13 17:00:00,5563,245208425.45901483
6163,Earthquake,China,6.16150080792234,2024-09-13 18:00:00,9254,42902827.99768404
6164,Wildfire,USA,2.6556273729025106,2024-09-13 19:00:00,5937,821255311.5389864
6165,Flood,India,2.570583342884313,2024-09-13 20:00:00,418,68479587.6579558
6166,Hurricane,USA,5.925278425453572,2024-09-13 21:00:00,7579,455705212.3055262
6167,Tornado,Japan,7.806327393720221,2024-09-13 22:00:00,9658,995314666.7080538
6168,Earthquake,Brazil,2.475953365889535,2024-09-13 23:00:00,7975,842405202.2502884
6169,Hurricane,India,9.740407851217164,2024-09-14 00:00:00,7486,326659187.2419871
6170,Tornado,India,5.539085187006207,2024-09-14 01:00:00,9859,967438360.1952214
6171,Hurricane,India,2.4095591674911208,2024-09-14 02:00:00,6440,989681838.1238855
6172,Hurricane,Japan,1.2479447057785693,2024-09-14 03:00:00,8258,590662762.1932237
6173,Wildfire,Brazil,8.100748123104584,2024-09-14 04:00:00,2410,265041038.7166024
6174,Wildfire,Brazil,7.470169057147002,2024-09-14 05:00:00,1592,588826258.8019401
6175,Flood,China,3.83621062363001,2024-09-14 06:00:00,2892,885065892.9060967
6176,Hurricane,China,4.761480493638448,2024-09-14 07:00:00,7765,362917858.74548304
6177,Hurricane,Japan,1.7463251874493873,2024-09-14 08:00:00,1470,597084223.9604723
6178,Hurricane,Indonesia,2.1657599360533064,2024-09-14 09:00:00,7721,936050873.3318064
6179,Hurricane,Brazil,7.2028017585280235,2024-09-14 10:00:00,53,199806172.13849676
6180,Flood,Japan,3.529326173880829,2024-09-14 11:00:00,5435,112421622.32154034
6181,Wildfire,USA,5.154494771773165,2024-09-14 12:00:00,2231,700732223.2123015
6182,Tornado,India,8.345476490011675,2024-09-14 13:00:00,8085,257438407.8108308
6183,Tornado,India,3.731566676231562,2024-09-14 14:00:00,4136,599857991.0757756
6184,Hurricane,USA,3.673568263772799,2024-09-14 15:00:00,7741,531554019.29042387
6185,Flood,Brazil,4.29604529800287,2024-09-14 16:00:00,7530,449479005.022371
6186,Flood,Brazil,7.938959966901062,2024-09-14 17:00:00,7788,616154639.277199
6187,Tornado,China,5.207962654510538,2024-09-14 18:00:00,3354,483963248.6470297
6188,Flood,USA,5.006470839964128,2024-09-14 19:00:00,9287,14945509.34844669
6189,Wildfire,Brazil,1.3190413917332053,2024-09-14 20:00:00,6992,774791373.7057006
6190,Flood,Japan,8.967717521801642,2024-09-14 21:00:00,3508,81167311.50003776
6191,Earthquake,Indonesia,7.296510953462764,2024-09-14 22:00:00,4227,811248517.4143445
6192,Wildfire,Japan,7.430130245516647,2024-09-14 23:00:00,5551,186544597.8049315
6193,Wildfire,India,3.420469907987078,2024-09-15 00:00:00,5494,408324099.6565368
6194,Earthquake,Japan,1.3248088515577223,2024-09-15 01:00:00,2156,72081420.96247722
6195,Wildfire,Brazil,9.17739962868427,2024-09-15 02:00:00,521,462932578.5927276
6196,Earthquake,Japan,6.826462552712602,2024-09-15 03:00:00,2533,378087096.22468716
6197,Tornado,Brazil,9.038778830364537,2024-09-15 04:00:00,4279,379329190.8870903
6198,Tornado,USA,1.9513593747198148,2024-09-15 05:00:00,6013,481626100.4354834
6199,Earthquake,Indonesia,6.953274851111259,2024-09-15 06:00:00,7495,80976378.44841675
6200,Hurricane,Brazil,6.506820364386524,2024-09-15 07:00:00,7854,464842355.8164256
6201,Tornado,China,3.722020995627918,2024-09-15 08:00:00,4023,869214789.6963226
6202,Tornado,USA,8.440989813661538,2024-09-15 09:00:00,366,997813748.809293
6203,Hurricane,Indonesia,2.8173410105268366,2024-09-15 10:00:00,4220,396612930.0945387
6204,Flood,Japan,1.0426300874363317,2024-09-15 11:00:00,4277,343111825.2238925
6205,Wildfire,India,8.177808079955945,2024-09-15 12:00:00,9205,294736783.44512534
6206,Tornado,Indonesia,2.546535570529654,2024-09-15 13:00:00,4743,163622972.57508326
6207,Earthquake,India,7.02016281636614,2024-09-15 14:00:00,1142,642505725.9256309
6208,Flood,Indonesia,6.3758945660772035,2024-09-15 15:00:00,3787,26930498.87621634
6209,Flood,India,8.641830228101224,2024-09-15 16:00:00,8225,339149379.4021669
6210,Tornado,India,2.4316286241188845,2024-09-15 17:00:00,6307,171172587.76523507
6211,Hurricane,China,5.487971860456377,2024-09-15 18:00:00,5930,203716226.09092113
6212,Hurricane,Indonesia,4.5143045830719934,2024-09-15 19:00:00,9505,258829526.7161359
6213,Earthquake,Brazil,9.33959079499725,2024-09-15 20:00:00,4147,183436204.64023903
6214,Hurricane,USA,9.966590706448784,2024-09-15 21:00:00,9184,573402487.0064331
6215,Tornado,Brazil,7.042223053913505,2024-09-15 22:00:00,1191,763584490.1002805
6216,Earthquake,China,3.138327426422488,2024-09-15 23:00:00,8187,915735560.8024459
6217,Tornado,Japan,8.743481620415396,2024-09-16 00:00:00,5978,85751769.06734174
6218,Tornado,USA,8.285088739154954,2024-09-16 01:00:00,3105,373098695.05637974
6219,Flood,USA,2.207932827817364,2024-09-16 02:00:00,6531,83240248.36581945
6220,Flood,Japan,9.321347023006876,2024-09-16 03:00:00,8152,104942407.83831945
6221,Hurricane,USA,6.94614183214294,2024-09-16 04:00:00,1638,226323869.90857273
6222,Flood,Indonesia,4.5152671561436595,2024-09-16 05:00:00,5366,131344389.52588828
6223,Wildfire,China,6.658416335946149,2024-09-16 06:00:00,8078,520709156.0922321
6224,Flood,Indonesia,2.3052997969187805,2024-09-16 07:00:00,6056,556075281.5694855
6225,Flood,Indonesia,1.599413999442782,2024-09-16 08:00:00,3725,507067393.51435196
6226,Flood,India,7.394383228418682,2024-09-16 09:00:00,2548,9526913.182231335
6227,Wildfire,Brazil,8.072663379030267,2024-09-16 10:00:00,7991,129121276.45231469
6228,Flood,USA,4.9511571842089435,2024-09-16 11:00:00,8589,512231853.09499156
6229,Tornado,Brazil,2.8684613737355686,2024-09-16 12:00:00,3759,106361267.41005795
6230,Tornado,India,9.128378531109332,2024-09-16 13:00:00,1810,870406920.358886
6231,Earthquake,Japan,4.255289744023544,2024-09-16 14:00:00,5,731711153.7726873
6232,Flood,China,5.748054204034865,2024-09-16 15:00:00,7243,588209086.4094183
6233,Flood,USA,7.199131600379007,2024-09-16 16:00:00,3243,490009239.4471352
6234,Tornado,Japan,1.061842694565517,2024-09-16 17:00:00,2242,473115317.1284076
6235,Flood,China,7.891952011198478,2024-09-16 18:00:00,2240,471180238.5093324
6236,Tornado,Japan,7.8225773619749654,2024-09-16 19:00:00,4837,452088848.5559266
6237,Flood,India,9.81706118632386,2024-09-16 20:00:00,3553,767000624.6490587
6238,Earthquake,Japan,4.640983615457033,2024-09-16 21:00:00,4213,521108505.6427252
6239,Tornado,Japan,9.540753641915641,2024-09-16 22:00:00,2075,334962396.4905668
6240,Hurricane,China,9.443507559044539,2024-09-16 23:00:00,6999,460972183.35797286
6241,Tornado,USA,7.699025169908269,2024-09-17 00:00:00,3243,928132486.0573723
6242,Tornado,India,8.97989845430178,2024-09-17 01:00:00,7562,979001049.4803679
6243,Hurricane,Japan,1.6795383828564623,2024-09-17 02:00:00,7959,514142602.6118968
6244,Wildfire,China,5.54307783517565,2024-09-17 03:00:00,833,278425661.63842
6245,Earthquake,USA,4.5273629650803064,2024-09-17 04:00:00,8101,747626288.811422
6246,Hurricane,USA,5.27859547991429,2024-09-17 05:00:00,9607,841028499.580328
6247,Earthquake,Japan,7.476110146763844,2024-09-17 06:00:00,8551,519261891.3514604
6248,Hurricane,India,6.5644593265944575,2024-09-17 07:00:00,7840,776084056.8016241
6249,Wildfire,Brazil,6.993830600665197,2024-09-17 08:00:00,8266,999062720.2221769
6250,Earthquake,Brazil,3.021931497580673,2024-09-17 09:00:00,8779,931654256.2808586
6251,Wildfire,China,8.655181844098184,2024-09-17 10:00:00,4154,747169237.2509638
6252,Tornado,Brazil,7.527445673776061,2024-09-17 11:00:00,2261,80550062.58198251
6253,Wildfire,China,5.779710063314187,2024-09-17 12:00:00,1800,656175008.6569316
6254,Tornado,China,7.5788240966549445,2024-09-17 13:00:00,3621,439468356.00793666
6255,Wildfire,USA,6.4361132700961114,2024-09-17 14:00:00,389,35564859.3675225
6256,Wildfire,USA,1.9196768847291934,2024-09-17 15:00:00,1814,661531602.8813633
6257,Tornado,Indonesia,1.9822995876129568,2024-09-17 16:00:00,634,358691408.68309534
6258,Tornado,Indonesia,7.460460125255477,2024-09-17 17:00:00,7005,64409572.877390176
6259,Flood,India,6.713442949569127,2024-09-17 18:00:00,1102,211635911.150707
6260,Earthquake,Brazil,6.53742230712461,2024-09-17 19:00:00,4322,82715094.34762949
6261,Hurricane,India,3.820329987882509,2024-09-17 20:00:00,8956,161929353.02750736
6262,Wildfire,USA,9.452602211819679,2024-09-17 21:00:00,1187,328930091.62780946
6263,Tornado,Brazil,8.144054895330472,2024-09-17 22:00:00,3772,149997400.5231242
6264,Earthquake,Indonesia,5.290815414760003,2024-09-17 23:00:00,3916,693244870.1732467
6265,Tornado,Brazil,1.2383248365283075,2024-09-18 00:00:00,9935,47140871.46051678
6266,Wildfire,India,7.057478147674091,2024-09-18 01:00:00,5318,844230681.7508883
6267,Tornado,USA,8.308535309511967,2024-09-18 02:00:00,3607,727336267.9076852
6268,Tornado,China,3.7811893706157162,2024-09-18 03:00:00,2377,827398213.974292
6269,Flood,India,6.542384606400868,2024-09-18 04:00:00,811,64379036.255389
6270,Earthquake,China,4.503992765150079,2024-09-18 05:00:00,3889,871925724.2574617
6271,Flood,India,9.553812247219962,2024-09-18 06:00:00,4950,683995445.1737801
6272,Hurricane,Japan,4.5464152877526445,2024-09-18 07:00:00,4922,459977477.87607
6273,Tornado,Brazil,6.48816139104992,2024-09-18 08:00:00,9519,967037822.4157245
6274,Wildfire,Brazil,3.845772411726416,2024-09-18 09:00:00,8011,722029357.5370944
6275,Flood,Indonesia,8.336699030127793,2024-09-18 10:00:00,4436,45576155.80088287
6276,Earthquake,China,7.649156480427492,2024-09-18 11:00:00,9692,642868452.1357652
6277,Earthquake,China,4.792031768227842,2024-09-18 12:00:00,8607,716897239.3888342
6278,Wildfire,China,9.327880470179286,2024-09-18 13:00:00,3261,238015950.8007668
6279,Wildfire,Brazil,5.65493047410251,2024-09-18 14:00:00,6953,79959554.21645446
6280,Hurricane,Japan,9.846889050677797,2024-09-18 15:00:00,3521,512098514.226126
6281,Earthquake,India,3.516069104328231,2024-09-18 16:00:00,2561,725338748.4575378
6282,Hurricane,Brazil,9.80820142319201,2024-09-18 17:00:00,1397,29066397.921094857
6283,Hurricane,India,5.682236467762532,2024-09-18 18:00:00,3493,953915500.6116754
6284,Wildfire,USA,7.624470799972135,2024-09-18 19:00:00,6958,74985737.7971353
6285,Wildfire,Japan,7.485373066171715,2024-09-18 20:00:00,720,396848005.04872227
6286,Flood,China,6.8501412084988145,2024-09-18 21:00:00,9418,86383755.07809816
6287,Hurricane,China,7.822806905701722,2024-09-18 22:00:00,3729,347023809.33498937
6288,Earthquake,Brazil,6.991063857710021,2024-09-18 23:00:00,2697,636577124.1689343
6289,Earthquake,Brazil,5.890787308273758,2024-09-19 00:00:00,7478,858662993.026782
6290,Wildfire,Japan,1.1364078917051077,2024-09-19 01:00:00,8624,700721326.1493683
6291,Hurricane,India,4.620954411387273,2024-09-19 02:00:00,194,404773093.8924394
6292,Flood,Brazil,5.960329328801758,2024-09-19 03:00:00,2406,166376256.64585975
6293,Hurricane,China,2.653943981980658,2024-09-19 04:00:00,787,581570657.0822933
6294,Wildfire,Indonesia,6.5448997213190045,2024-09-19 05:00:00,1070,87276896.40635486
6295,Tornado,China,2.525241062992683,2024-09-19 06:00:00,4872,692611509.1767377
6296,Wildfire,Brazil,1.0242192376536248,2024-09-19 07:00:00,662,848009411.1190126
6297,Earthquake,Japan,7.930874063187014,2024-09-19 08:00:00,3811,818795230.0490484
6298,Tornado,USA,8.512405054894582,2024-09-19 09:00:00,9431,201593875.03901213
6299,Flood,Brazil,2.0143475821650423,2024-09-19 10:00:00,587,41116913.51412093
6300,Wildfire,USA,5.30733107546631,2024-09-19 11:00:00,4174,67379418.8666705
6301,Flood,Japan,5.058584597187561,2024-09-19 12:00:00,6970,641057560.692463
6302,Wildfire,USA,2.1226039459770294,2024-09-19 13:00:00,5394,480075751.83362824
6303,Hurricane,India,5.1261330453634555,2024-09-19 14:00:00,3839,848913765.8782214
6304,Earthquake,India,4.454934665309938,2024-09-19 15:00:00,3572,423784663.69680876
6305,Flood,Brazil,8.901613059370664,2024-09-19 16:00:00,9895,804593173.9363397
6306,Earthquake,India,8.00743991593875,2024-09-19 17:00:00,6046,735162389.1696653
6307,Wildfire,Japan,1.2396421943098601,2024-09-19 18:00:00,7806,167821707.30354458
6308,Earthquake,Indonesia,7.22386675917059,2024-09-19 19:00:00,6837,227709901.9774065
6309,Flood,Indonesia,8.001441079774867,2024-09-19 20:00:00,521,977177949.5940434
6310,Earthquake,India,8.109536943401146,2024-09-19 21:00:00,1529,451719816.4607281
6311,Earthquake,China,4.054445187529007,2024-09-19 22:00:00,300,645743207.5571244
6312,Wildfire,Japan,4.6858844864584395,2024-09-19 23:00:00,4114,818438455.5074068
6313,Wildfire,China,5.636633781507923,2024-09-20 00:00:00,4964,760699851.4593693
6314,Earthquake,India,9.20234478009638,2024-09-20 01:00:00,2513,523817060.2158965
6315,Hurricane,China,5.639914431803843,2024-09-20 02:00:00,422,306539958.7866055
6316,Flood,India,5.951795397311327,2024-09-20 03:00:00,624,229882346.54096663
6317,Tornado,India,3.1934694464511755,2024-09-20 04:00:00,2162,205814245.42378274
6318,Wildfire,Indonesia,4.8371524810528985,2024-09-20 05:00:00,1613,398015241.7067455
6319,Hurricane,Brazil,3.3801520505984715,2024-09-20 06:00:00,1941,235809258.30806932
6320,Tornado,Brazil,3.4849695300137826,2024-09-20 07:00:00,2774,797843547.1814904
6321,Wildfire,Indonesia,9.705045786483293,2024-09-20 08:00:00,1599,218880411.6108352
6322,Earthquake,Brazil,2.4958911056982807,2024-09-20 09:00:00,9440,597867635.0745051
6323,Hurricane,USA,9.067085963934773,2024-09-20 10:00:00,998,554015545.8180277
6324,Flood,Japan,7.083223052832952,2024-09-20 11:00:00,1556,259430845.86379373
6325,Earthquake,India,6.313422679372942,2024-09-20 12:00:00,8000,861600300.2942954
6326,Wildfire,China,6.552667236830067,2024-09-20 13:00:00,4858,290599301.661296
6327,Earthquake,Japan,1.0560581651364793,2024-09-20 14:00:00,5966,303549767.03472567
6328,Wildfire,USA,4.037591210186391,2024-09-20 15:00:00,5397,930421048.6582869
6329,Wildfire,India,2.0774438166562073,2024-09-20 16:00:00,3929,102414774.71458066
6330,Hurricane,Brazil,9.049871916910003,2024-09-20 17:00:00,9879,890568336.6735693
6331,Earthquake,USA,6.785953481480991,2024-09-20 18:00:00,5464,796778407.7940063
6332,Earthquake,India,9.183657107771817,2024-09-20 19:00:00,6990,672658461.9960911
6333,Wildfire,USA,8.051093657384795,2024-09-20 20:00:00,5178,187164682.38801178
6334,Wildfire,Indonesia,3.6755968355087814,2024-09-20 21:00:00,3917,843540459.5073141
6335,Hurricane,Indonesia,9.866421229961484,2024-09-20 22:00:00,6441,394395164.6649325
6336,Hurricane,Brazil,2.156028563782983,2024-09-20 23:00:00,2592,320128346.78639984
6337,Earthquake,China,8.948431151274427,2024-09-21 00:00:00,6050,784431041.3442687
6338,Hurricane,China,2.930921123323601,2024-09-21 01:00:00,386,398287940.3369326
6339,Wildfire,USA,3.8261392486185843,2024-09-21 02:00:00,4503,909327753.9890953
6340,Flood,USA,9.526411515518557,2024-09-21 03:00:00,7502,791228673.9515053
6341,Wildfire,USA,9.497950908313591,2024-09-21 04:00:00,4584,702646962.5298896
6342,Tornado,Indonesia,5.2120291930712614,2024-09-21 05:00:00,6351,50972418.89220541
6343,Wildfire,Brazil,6.662981179496272,2024-09-21 06:00:00,2048,800462422.2519361
6344,Flood,China,4.038060353314572,2024-09-21 07:00:00,3761,517353141.9731355
6345,Tornado,Brazil,2.001959508718067,2024-09-21 08:00:00,4605,731240851.5153271
6346,Flood,Brazil,1.4924844493118887,2024-09-21 09:00:00,743,848653454.7703179
6347,Hurricane,Japan,2.317680779823564,2024-09-21 10:00:00,1688,214371800.83954296
6348,Flood,Brazil,7.951158017056528,2024-09-21 11:00:00,8677,722813914.4720043
6349,Wildfire,Japan,5.754660869219497,2024-09-21 12:00:00,9858,523448938.0216651
6350,Wildfire,USA,9.98362159620475,2024-09-21 13:00:00,4031,596258654.2684917
6351,Hurricane,China,9.482359543864916,2024-09-21 14:00:00,7521,285445947.68081313
6352,Wildfire,India,3.430143985170367,2024-09-21 15:00:00,4901,234856052.6709951
6353,Earthquake,China,3.7882284651639715,2024-09-21 16:00:00,6122,294589134.7065256
6354,Hurricane,USA,4.827352931768821,2024-09-21 17:00:00,5336,264646141.9404877
6355,Tornado,Brazil,1.6829242658009789,2024-09-21 18:00:00,9200,134451661.0538158
6356,Flood,Indonesia,5.120372999994304,2024-09-21 19:00:00,528,273083000.8500587
6357,Hurricane,India,1.9972432372335656,2024-09-21 20:00:00,1013,166529130.32711536
6358,Wildfire,Indonesia,4.950770534272844,2024-09-21 21:00:00,3244,100523491.9156827
